user_id,username,role,department,login_timestamp,login_hour,day_of_week,device_type,device_trusted,ip_address,country,city,vpn_used,failed_attempts,mfa_enabled,login_success,session_duration_minutes,privileged_account,critical_system_access,previous_risk_score,jit_requests_last_30_days,number_of_alerts,number_of_sessions,weekend_login,login_frequency_last_7_days,behavior_anomaly_score,risk_label
USR27693,daniellecastillo,Admin,Finance,2026-02-08 22:06:42,18,Monday,Mobile,True,32.252.233.5,India,Hyderabad,False,0,True,True,434,True,False,28.2,1,0,5,False,15,17.1,LOW
USR27694,lsmith,SecurityAnalyst,Security,2026-04-09 18:11:24,8,Tuesday,Mobile,True,64.155.72.128,India,Bengaluru,False,1,True,True,223,False,False,16.38,1,1,4,False,18,24.19,LOW
USR27695,charles79,Admin,IT,2026-06-07 21:40:55,19,Saturday,Mobile,True,213.255.15.211,India,Mumbai,True,4,False,False,430,True,False,30.74,4,0,3,True,1,47.37,MEDIUM
USR27696,farmerrebekah,SecurityAnalyst,Operations,2026-04-04 22:56:04,10,Friday,MacBook,True,7.19.218.219,India,Bengaluru,False,1,True,True,196,False,False,8.83,0,1,2,False,2,17.41,LOW
USR27697,markmills,DBA,HR,2026-01-29 11:09:38,20,Saturday,Linux Workstation,True,96.47.213.153,India,Pune,False,4,False,True,41,True,True,44.88,5,0,9,True,12,57.44,MEDIUM
USR27698,lewisjeffrey,Manager,Security,2026-02-24 04:33:58,3,Sunday,Linux Workstation,False,144.156.108.86,Russia,Moscow,True,5,True,True,173,False,True,90.22,5,10,14,True,1,165.11,HIGH
USR27699,patrickmoran,SecurityAnalyst,HR,2026-03-06 07:08:12,11,Tuesday,Linux Workstation,True,30.45.24.44,India,Mumbai,False,1,False,True,411,False,False,6.59,0,1,3,False,8,16.3,LOW
USR27700,wileynatalie,DBA,Operations,2026-06-14 16:29:17,2,Wednesday,Linux Workstation,False,57.231.207.70,Russia,Moscow,True,6,True,True,176,True,True,75.8,8,9,25,False,18,163.9,HIGH
USR27701,mcbridelisa,Developer,Security,2026-05-05 16:40:09,15,Sunday,Linux Workstation,True,80.188.40.143,India,Bengaluru,False,0,True,True,80,False,False,1.83,1,1,5,True,16,11.91,LOW
USR27702,rebeccasmith,SecurityAnalyst,IT,2026-03-02 06:05:22,12,Saturday,Tablet,True,108.180.114.0,India,Bengaluru,False,1,False,True,251,False,False,13.66,0,1,4,True,1,19.83,LOW
USR27703,twilson,SecurityAnalyst,Finance,2026-04-20 18:26:43,11,Monday,Mobile,True,15.105.249.63,India,Pune,False,0,True,False,96,False,False,19.62,0,0,4,False,13,9.81,LOW
USR27704,amoore,SecurityAnalyst,Security,2026-03-22 19:39:37,10,Saturday,Tablet,True,209.193.75.163,India,Hyderabad,False,0,True,True,233,False,False,10.23,1,0,0,True,3,8.12,LOW
USR27705,lauratorres,SecurityAnalyst,HR,2026-01-20 22:06:00,16,Saturday,Tablet,True,36.206.6.153,India,Delhi,False,0,True,True,146,False,False,8.55,1,1,1,True,9,15.28,LOW
USR27706,fitzpatrickrandall,SecurityAnalyst,Security,2026-04-16 00:00:27,12,Tuesday,Windows Laptop,True,201.213.218.50,India,Mumbai,False,0,True,True,256,False,False,12.11,0,0,2,False,16,6.05,LOW
USR27707,erobinson,Manager,IT,2026-01-17 04:53:17,18,Saturday,Mobile,True,43.197.2.153,India,Hyderabad,False,0,False,True,70,False,False,28.31,1,1,4,True,10,25.16,LOW
USR27708,garciabrian,Admin,IT,2026-06-17 20:17:51,17,Saturday,Mobile,True,132.245.94.14,India,Pune,False,0,True,True,130,True,False,28.77,1,0,0,True,8,17.38,LOW
USR27709,kingbrandon,Developer,Finance,2026-04-09 02:19:10,15,Thursday,Tablet,True,100.146.203.5,India,Delhi,False,1,True,False,376,False,False,15.0,0,0,4,False,19,12.5,LOW
USR27710,calderonshawn,Manager,Finance,2026-01-31 19:05:34,9,Sunday,Tablet,False,136.1.26.129,India,Pune,False,4,False,False,231,False,True,52.91,1,2,2,True,16,65.45,MEDIUM
USR27711,kellylove,Admin,Finance,2026-03-31 08:17:56,10,Sunday,Linux Workstation,True,130.16.1.191,India,Delhi,False,0,False,True,360,True,False,24.09,0,0,2,True,13,12.04,LOW
USR27712,rachel09,SecurityAnalyst,Finance,2026-05-30 00:53:16,1,Sunday,MacBook,False,223.187.79.200,Brazil,Sao Paulo,True,10,False,True,414,False,True,78.0,5,5,18,True,11,144.0,HIGH
USR27713,bthompson,Manager,Finance,2026-02-10 17:17:48,12,Monday,Mobile,True,109.72.49.178,India,Mumbai,False,0,True,True,425,False,False,19.94,1,0,4,False,3,12.97,LOW
USR27714,kempcarl,Manager,HR,2026-01-05 20:02:11,18,Thursday,MacBook,True,62.44.177.247,India,Hyderabad,False,0,True,True,474,False,False,6.31,0,1,4,False,9,11.15,LOW
USR27715,james86,SecurityAnalyst,Security,2026-01-18 05:25:48,13,Friday,Linux Workstation,False,121.107.181.250,India,Pune,True,2,True,True,102,False,True,41.69,5,0,3,False,16,45.84,MEDIUM
USR27716,jacquelinebradley,Manager,IT,2026-04-29 23:45:39,15,Wednesday,Mobile,True,6.95.79.35,India,Mumbai,False,1,False,True,25,False,False,4.78,0,1,1,False,18,15.39,LOW
USR27717,deborah10,DBA,HR,2026-05-16 19:23:53,16,Saturday,MacBook,True,28.175.120.142,India,Pune,False,1,True,True,248,True,False,59.54,1,1,9,True,19,45.77,MEDIUM
USR27718,mary24,DBA,Finance,2026-05-04 20:55:59,11,Sunday,Mobile,True,143.42.59.245,India,Bengaluru,False,0,False,False,288,True,False,16.65,0,1,3,True,3,16.32,LOW
USR27719,samantharoberts,Admin,HR,2026-01-20 16:10:08,18,Saturday,MacBook,True,195.71.242.75,India,Bengaluru,False,1,False,False,396,True,False,5.38,0,1,5,True,4,15.69,LOW
USR27720,meganhoward,SecurityAnalyst,Operations,2026-04-19 03:21:17,6,Thursday,Linux Workstation,True,80.116.88.107,Netherlands,Amsterdam,False,3,True,True,91,False,False,41.13,2,1,9,False,4,49.56,MEDIUM
USR27721,qfrey,Manager,Security,2026-03-20 18:32:32,15,Sunday,Mobile,True,97.132.177.81,India,Pune,False,0,False,True,380,False,False,9.92,0,0,5,True,10,4.96,LOW
USR27722,gabriel23,Admin,Finance,2026-05-21 15:01:52,8,Monday,MacBook,True,138.163.223.15,India,Hyderabad,False,0,True,True,194,True,False,8.52,1,1,5,False,5,15.26,LOW
USR27723,lisashepard,DBA,HR,2026-05-17 18:28:40,17,Saturday,MacBook,True,141.104.186.176,India,Bengaluru,False,0,True,True,310,True,False,24.06,1,1,0,True,6,23.03,LOW
USR27724,jerrycollier,Manager,Finance,2026-05-30 18:11:17,12,Sunday,Mobile,True,28.88.88.58,India,Pune,False,1,False,True,477,False,False,28.7,0,1,5,True,16,27.35,LOW
USR27725,meredith04,Manager,HR,2026-05-07 12:48:47,17,Tuesday,Mobile,True,116.142.177.18,India,Delhi,False,1,True,True,234,False,False,2.94,1,1,1,False,3,17.47,LOW
USR27726,ubenitez,DBA,Finance,2026-04-16 22:39:24,8,Tuesday,Linux Workstation,True,223.133.221.232,India,Bengaluru,False,0,True,True,355,True,False,27.51,1,0,1,False,2,16.76,LOW
USR27727,raven13,SecurityAnalyst,IT,2026-06-10 15:38:57,17,Thursday,Mobile,False,27.201.82.169,Russia,Moscow,False,1,False,True,397,False,False,48.42,5,3,7,False,14,68.21,MEDIUM
USR27728,sandovalzachary,Manager,Operations,2026-04-12 03:42:07,14,Monday,Linux Workstation,True,209.43.95.191,India,Mumbai,False,0,False,True,18,False,False,17.07,1,1,0,False,1,19.54,LOW
USR27729,kimberlyhowell,DBA,Security,2026-03-02 09:01:05,18,Thursday,Windows Laptop,True,115.187.11.113,India,Hyderabad,False,0,True,True,151,True,False,4.17,1,1,2,False,7,13.09,LOW
USR27730,brianhooper,Admin,Finance,2026-03-04 12:54:25,15,Saturday,Mobile,True,133.207.245.58,India,Mumbai,False,0,True,True,401,True,False,20.04,1,1,4,True,15,21.02,LOW
USR27731,christopher99,SecurityAnalyst,Operations,2026-01-31 00:22:49,18,Saturday,Windows Laptop,True,42.103.159.210,India,Bengaluru,False,0,True,True,23,False,False,10.49,0,0,5,True,6,5.25,LOW
USR27732,omcgee,Manager,IT,2026-03-25 13:50:12,14,Tuesday,MacBook,True,6.249.89.92,India,Pune,False,0,True,True,95,False,False,28.85,0,0,3,False,3,14.43,LOW
USR27733,jessicahernandez,Developer,Security,2026-03-27 22:19:14,18,Friday,Mobile,True,9.227.30.162,India,Hyderabad,False,0,True,False,383,False,False,17.33,0,0,2,False,14,8.66,LOW
USR27734,morrisheather,Manager,Security,2026-03-03 02:53:44,20,Sunday,Tablet,False,11.127.58.244,Germany,Berlin,True,2,True,True,499,False,False,37.11,5,3,7,True,14,67.56,MEDIUM
USR27735,franklinmallory,Admin,IT,2026-03-11 17:48:17,14,Tuesday,Linux Workstation,True,199.201.90.46,India,Pune,False,0,True,True,317,True,False,25.83,0,1,0,False,8,20.91,LOW
USR27736,nshah,SecurityAnalyst,IT,2026-02-07 21:29:33,16,Tuesday,Mobile,True,23.237.215.121,India,Mumbai,False,1,True,True,131,False,False,21.88,0,0,4,False,2,15.94,LOW
USR27737,clarkkristen,Admin,HR,2026-03-29 01:19:36,8,Monday,Tablet,True,172.113.114.148,India,Mumbai,False,0,True,False,497,True,False,16.77,1,0,1,False,8,11.38,LOW
USR27738,oscarbrewer,Admin,IT,2026-04-11 19:29:41,11,Thursday,Linux Workstation,True,99.211.161.190,India,Mumbai,False,1,True,True,480,True,False,8.55,0,1,1,False,12,17.27,LOW
USR27739,ktran,Manager,HR,2026-04-16 03:57:54,11,Sunday,Linux Workstation,True,15.48.35.162,India,Delhi,False,0,True,True,255,False,False,4.56,0,1,5,True,6,10.28,LOW
USR27740,morganjimenez,Developer,Operations,2026-02-23 15:00:52,2,Friday,Mobile,False,13.12.177.169,Netherlands,Amsterdam,True,9,False,False,450,False,True,85.05,9,5,16,False,11,154.53,HIGH
USR27741,rangelcassandra,SecurityAnalyst,HR,2026-02-26 16:04:37,15,Wednesday,MacBook,True,101.80.246.208,India,Mumbai,False,0,True,False,392,False,False,8.05,0,1,3,False,4,12.03,LOW
USR27742,danielle87,SecurityAnalyst,IT,2026-03-12 01:14:37,18,Thursday,MacBook,False,37.70.54.120,India,Delhi,True,1,False,False,172,False,True,58.68,1,1,10,False,15,45.34,MEDIUM
USR27743,brandon63,Manager,IT,2026-04-28 10:06:16,14,Friday,MacBook,True,194.202.156.200,India,Delhi,False,0,False,True,360,False,False,17.98,0,0,0,False,16,8.99,LOW
USR27744,ctorres,DBA,Security,2026-04-01 09:18:49,15,Monday,Tablet,True,53.214.143.121,India,Delhi,False,0,False,True,15,True,False,5.73,1,0,3,False,7,5.87,LOW
USR27745,andreapowell,Manager,IT,2026-03-03 08:47:56,12,Tuesday,MacBook,True,70.91.6.78,India,Bengaluru,False,1,True,True,141,False,False,27.43,1,0,4,False,19,21.71,LOW
USR27746,jasmine01,DBA,Finance,2026-04-18 02:16:46,13,Sunday,MacBook,True,191.150.81.180,India,Hyderabad,False,1,False,False,35,True,False,3.55,1,0,5,True,7,9.78,LOW
USR27747,anna48,Admin,HR,2026-06-01 06:44:57,10,Friday,Mobile,True,66.108.15.88,India,Hyderabad,True,1,True,True,238,True,True,56.7,3,0,2,False,13,42.35,MEDIUM
USR27748,carolynburns,Developer,IT,2026-06-15 12:51:50,16,Thursday,Mobile,True,191.242.241.30,India,Bengaluru,False,1,False,True,205,False,False,1.27,1,1,1,False,9,16.64,LOW
USR27749,bmoore,Admin,Security,2026-02-14 17:13:15,9,Saturday,Mobile,True,108.120.186.244,India,Delhi,False,1,False,True,155,True,False,7.79,0,1,0,True,12,16.89,LOW
USR27750,cindychan,SecurityAnalyst,Operations,2026-03-29 19:50:05,18,Friday,Mobile,True,95.203.11.14,India,Pune,False,0,False,False,239,False,False,10.51,1,0,0,False,9,8.25,LOW
USR27751,rodriguezmargaret,Admin,IT,2026-04-19 03:21:34,18,Monday,MacBook,True,191.203.145.8,India,Hyderabad,False,1,True,False,210,True,False,11.25,0,1,5,False,16,18.62,LOW
USR27752,owensjoseph,Developer,Security,2026-04-10 22:02:35,17,Wednesday,Tablet,True,114.246.140.13,India,Delhi,False,0,True,True,363,False,False,12.63,0,0,1,False,18,6.32,LOW
USR27753,smithangela,Manager,IT,2026-05-02 03:03:18,17,Wednesday,Windows Laptop,True,195.77.52.165,India,Bengaluru,False,0,False,False,193,False,False,3.89,1,0,1,False,3,4.95,LOW
USR27754,leesamuel,SecurityAnalyst,Security,2026-05-06 10:36:02,16,Monday,MacBook,True,222.3.247.74,India,Bengaluru,False,4,False,True,27,False,True,45.32,4,2,9,False,3,70.66,MEDIUM
USR27755,hernandezpaul,DBA,Security,2026-04-11 04:14:16,14,Tuesday,MacBook,True,118.134.153.33,India,Pune,False,1,True,False,293,True,False,18.78,0,0,2,False,6,14.39,LOW
USR27756,timothy36,Admin,Operations,2026-02-28 10:40:17,3,Thursday,Windows Laptop,False,134.53.146.223,Singapore,Singapore,True,7,False,False,257,True,True,76.1,10,2,19,False,2,119.05,HIGH
USR27757,april05,Admin,Security,2026-01-05 08:43:33,19,Saturday,Windows Laptop,True,117.154.205.146,India,Mumbai,True,4,False,True,458,True,False,57.52,3,3,3,True,11,81.76,MEDIUM
USR27758,theodore49,Admin,IT,2026-06-10 00:34:35,11,Sunday,MacBook,False,116.2.131.12,Singapore,Singapore,True,1,True,True,359,True,False,32.19,2,3,4,True,10,51.09,MEDIUM
USR27759,chungjennifer,Admin,Security,2026-03-24 18:16:03,11,Tuesday,Linux Workstation,True,221.231.244.99,India,Bengaluru,False,0,True,True,341,True,False,22.34,1,1,2,False,16,22.17,LOW
USR27760,mark62,Developer,HR,2026-06-03 02:59:30,9,Monday,Linux Workstation,True,135.9.239.143,India,Bengaluru,False,1,True,True,106,False,False,19.09,0,1,4,False,16,22.55,LOW
USR27761,asanchez,Manager,Operations,2026-05-01 23:39:26,13,Monday,Tablet,True,140.146.151.131,India,Pune,False,0,False,False,230,False,False,18.59,1,0,2,False,16,12.29,LOW
USR27762,walkerjustin,DBA,Finance,2026-05-24 09:30:09,9,Sunday,MacBook,True,162.61.211.57,India,Delhi,False,1,True,True,177,True,False,6.31,1,1,5,True,2,19.16,LOW
USR27763,chanson,Developer,Finance,2026-01-31 14:46:08,17,Wednesday,Windows Laptop,True,98.183.51.35,India,Hyderabad,False,1,True,True,491,False,False,5.85,0,0,3,False,20,7.92,LOW
USR27764,carlos49,Admin,Security,2026-04-18 15:03:12,8,Tuesday,Mobile,True,190.242.96.23,India,Bengaluru,False,1,False,False,340,True,False,1.54,0,1,0,False,5,13.77,LOW
USR27765,trodriguez,SecurityAnalyst,Operations,2026-01-07 01:00:52,9,Wednesday,MacBook,True,133.85.189.127,India,Pune,False,1,False,True,92,False,False,26.14,0,0,2,False,14,18.07,LOW
USR27766,rwarner,DBA,Security,2026-03-16 21:44:29,9,Saturday,Windows Laptop,True,149.225.207.244,India,Bengaluru,False,1,True,True,366,True,False,13.45,0,1,2,True,18,19.73,LOW
USR27767,jeffreykirby,Admin,HR,2026-04-19 23:33:17,8,Monday,Mobile,True,139.163.9.144,India,Pune,False,0,True,True,430,True,False,24.35,0,1,4,False,7,20.18,LOW
USR27768,lnelson,Developer,HR,2026-03-14 12:52:39,13,Sunday,Tablet,False,180.226.105.34,Russia,Moscow,True,3,False,True,332,False,False,54.57,4,1,3,True,7,62.28,MEDIUM
USR27769,adamlopez,Manager,Security,2026-03-14 10:25:45,18,Tuesday,Windows Laptop,True,164.154.206.158,India,Pune,False,0,False,True,208,False,False,26.21,1,0,4,False,14,16.11,LOW
USR27770,shunter,Admin,HR,2026-04-16 03:51:09,17,Wednesday,Mobile,True,81.185.123.241,India,Hyderabad,False,0,True,True,376,True,False,20.59,0,0,1,False,10,10.29,LOW
USR27771,sarahallen,Developer,Security,2026-04-29 13:42:41,15,Saturday,Windows Laptop,True,148.166.86.111,India,Hyderabad,False,1,True,True,349,False,False,27.16,0,1,2,True,5,26.58,LOW
USR27772,grose,Developer,HR,2026-04-16 06:07:16,5,Sunday,MacBook,False,166.170.102.245,Germany,Berlin,True,7,False,False,82,False,True,63.5,6,8,11,True,16,148.75,HIGH
USR27773,dsmith,SecurityAnalyst,HR,2026-01-17 21:14:44,18,Monday,Linux Workstation,True,55.84.89.228,India,Delhi,False,0,True,True,141,False,False,14.82,1,0,4,False,6,10.41,LOW
USR27774,kelsey31,Manager,IT,2026-03-26 01:55:51,2,Thursday,Mobile,False,163.120.147.114,Brazil,Sao Paulo,True,6,False,True,397,False,True,92.98,3,9,11,False,5,157.49,HIGH
USR27775,zjohnson,Developer,IT,2026-02-03 12:36:01,9,Saturday,Tablet,True,194.144.184.24,Germany,Berlin,True,2,True,True,161,False,False,54.94,5,3,4,True,14,76.47,MEDIUM
USR27776,murphymatthew,Developer,Security,2026-01-28 00:34:55,18,Thursday,Linux Workstation,True,2.180.76.239,India,Mumbai,False,1,False,True,490,False,False,27.13,0,1,4,False,5,26.56,LOW
USR27777,tferguson,Manager,Security,2026-03-11 18:31:33,10,Monday,Windows Laptop,False,3.68.233.94,Brazil,Sao Paulo,True,3,False,True,407,False,False,54.13,1,1,2,False,12,53.06,MEDIUM
USR27778,bailey90,Developer,Operations,2026-04-28 13:10:44,2,Sunday,Tablet,False,19.212.240.77,Russia,Moscow,True,7,False,True,346,False,True,82.81,9,7,15,True,6,159.41,HIGH
USR27779,josephrodriguez,Developer,IT,2026-02-19 09:07:36,12,Monday,Windows Laptop,True,190.58.190.153,India,Delhi,False,0,False,True,315,False,False,29.49,1,1,3,False,18,25.74,LOW
USR27780,amy68,Developer,Finance,2026-01-21 09:05:32,10,Saturday,Linux Workstation,False,39.30.54.225,Russia,Moscow,True,1,False,True,276,False,True,35.29,3,0,6,True,20,31.64,MEDIUM
USR27781,matthew69,SecurityAnalyst,Security,2026-01-29 07:12:05,16,Thursday,Windows Laptop,True,29.126.106.77,India,Bengaluru,False,1,True,True,353,False,False,0.85,1,0,4,False,15,8.43,LOW
USR27782,andrea12,Developer,IT,2026-03-31 11:54:44,18,Sunday,Linux Workstation,True,98.13.107.3,India,Mumbai,False,0,False,True,195,False,False,8.74,1,0,5,True,8,7.37,LOW
USR27783,cheryl31,Manager,Security,2026-05-12 02:33:12,1,Tuesday,Tablet,False,89.90.132.96,Singapore,Singapore,True,9,True,False,277,False,True,76.04,5,4,22,False,1,130.02,HIGH
USR27784,kingglenn,Admin,Finance,2026-02-27 19:13:35,9,Tuesday,Windows Laptop,True,67.93.43.7,India,Pune,False,2,True,True,94,True,False,50.36,5,0,3,False,14,50.18,MEDIUM
USR27785,john45,DBA,IT,2026-01-12 00:39:18,13,Friday,Linux Workstation,True,163.117.204.158,India,Delhi,False,0,False,True,10,True,False,18.91,0,1,1,False,5,17.45,LOW
USR27786,hannahthomas,SecurityAnalyst,Security,2026-05-18 19:14:14,13,Sunday,Windows Laptop,True,171.81.42.86,India,Hyderabad,False,0,False,True,130,False,False,20.93,0,0,1,True,16,10.46,LOW
USR27787,rogermontoya,Manager,HR,2026-02-14 17:57:07,17,Thursday,MacBook,True,200.154.20.90,India,Bengaluru,False,0,True,True,51,False,False,20.54,1,1,4,False,20,21.27,LOW
USR27788,lhawkins,Manager,Operations,2026-02-17 22:40:11,16,Wednesday,Windows Laptop,True,160.80.76.209,Singapore,Singapore,False,3,False,True,462,False,False,49.94,3,1,9,False,13,56.97,MEDIUM
USR27789,lamrichard,Manager,IT,2026-02-28 04:40:43,13,Friday,MacBook,True,136.211.118.179,India,Mumbai,False,0,False,True,433,False,False,6.85,0,1,2,False,14,11.43,LOW
USR27790,xhernandez,Developer,Security,2026-04-30 17:49:23,8,Saturday,Linux Workstation,True,16.223.30.174,India,Pune,False,0,False,True,266,False,False,19.36,0,1,5,True,12,17.68,LOW
USR27791,zestes,Admin,Finance,2026-06-01 08:07:27,18,Thursday,Linux Workstation,True,191.86.98.5,India,Bengaluru,False,3,True,True,40,True,True,55.85,2,1,7,False,15,56.92,MEDIUM
USR27792,amyjimenez,Developer,Finance,2026-05-28 02:37:19,11,Thursday,Linux Workstation,True,98.86.151.158,India,Mumbai,False,1,False,True,439,False,False,1.38,1,0,3,False,20,8.69,LOW
USR27793,robertoobrien,Developer,IT,2026-02-14 04:52:03,16,Wednesday,Tablet,True,149.204.40.238,India,Bengaluru,False,0,True,False,36,False,False,3.6,0,1,5,False,9,9.8,LOW
USR27794,amberperry,SecurityAnalyst,Finance,2026-03-25 15:28:03,18,Thursday,Windows Laptop,False,131.15.91.188,Russia,Moscow,False,4,True,True,405,False,True,42.67,1,3,9,False,8,68.34,MEDIUM
USR27795,christinedavis,Developer,Operations,2026-01-23 14:01:26,14,Saturday,Mobile,False,145.62.99.63,Singapore,Singapore,True,1,False,True,361,False,False,57.07,4,1,2,True,9,53.53,MEDIUM
USR27796,irandolph,Developer,IT,2026-05-12 20:27:43,15,Friday,MacBook,True,125.254.141.230,India,Bengaluru,False,0,False,True,430,False,False,7.52,0,0,5,False,9,3.76,LOW
USR27797,robert84,SecurityAnalyst,IT,2026-06-11 03:59:36,8,Saturday,MacBook,True,90.150.71.162,India,Delhi,False,1,True,False,240,False,False,15.7,0,0,4,True,14,12.85,LOW
USR27798,davilamichael,DBA,HR,2026-01-10 19:54:32,8,Monday,MacBook,True,61.26.69.41,India,Pune,False,1,False,True,209,True,False,19.53,1,0,2,False,2,17.77,LOW
USR27799,johnsonmichael,DBA,IT,2026-02-07 04:31:33,15,Friday,Windows Laptop,True,25.105.24.105,India,Delhi,False,0,False,False,33,True,False,9.18,0,0,1,False,17,4.59,LOW
USR27800,ihogan,SecurityAnalyst,Operations,2026-03-20 11:14:32,6,Thursday,Linux Workstation,False,213.27.90.52,India,Pune,True,4,True,True,341,False,False,31.13,5,0,6,False,17,50.56,MEDIUM
USR27801,cstevenson,Admin,Finance,2026-05-31 01:20:36,10,Friday,Tablet,True,102.52.18.131,India,Hyderabad,False,0,True,True,165,True,False,1.26,1,1,4,False,14,11.63,LOW
USR27802,sarajohnson,Developer,IT,2026-03-10 10:37:30,16,Tuesday,MacBook,True,111.77.83.198,India,Delhi,False,1,True,True,267,False,False,3.25,0,1,4,False,14,14.62,LOW
USR27803,debrajordan,Manager,Operations,2026-01-29 00:22:20,3,Sunday,Tablet,False,102.63.205.89,Brazil,Sao Paulo,True,9,False,False,450,False,True,75.39,8,5,19,True,6,146.69,HIGH
USR27804,taylormichael,DBA,Operations,2026-02-25 10:12:03,10,Tuesday,Linux Workstation,True,191.0.104.177,India,Bengaluru,False,1,True,True,251,True,False,3.76,0,0,5,False,2,6.88,LOW
USR27805,piercerhonda,Admin,Operations,2026-06-15 04:48:15,16,Wednesday,Mobile,True,136.70.137.244,India,Bengaluru,False,0,False,True,262,True,False,9.1,0,0,0,False,9,4.55,LOW
USR27806,sanchezmatthew,Developer,Operations,2026-04-21 12:06:06,9,Tuesday,Windows Laptop,True,62.136.150.64,India,Pune,False,0,True,True,324,False,False,4.27,1,0,4,False,13,5.13,LOW
USR27807,catherine36,Developer,Operations,2026-05-13 12:26:03,8,Thursday,Tablet,True,101.117.27.117,India,Mumbai,False,1,False,True,133,False,False,11.41,0,0,4,False,16,10.71,LOW
USR27808,mcclaindeborah,Manager,HR,2026-03-04 10:12:04,12,Monday,Linux Workstation,True,202.16.85.240,India,Hyderabad,False,1,True,True,382,False,False,12.62,0,0,0,False,6,11.31,LOW
USR27809,cvelez,SecurityAnalyst,HR,2026-06-18 19:55:50,8,Thursday,Mobile,True,90.67.130.138,India,Mumbai,False,0,False,False,277,False,False,0.01,0,0,2,False,4,0.01,LOW
USR27810,halevirginia,SecurityAnalyst,IT,2026-05-08 00:23:31,17,Sunday,Mobile,True,70.123.85.219,India,Bengaluru,False,1,True,True,330,False,False,21.04,1,1,3,True,19,26.52,LOW
USR27811,dking,Developer,IT,2026-05-27 01:39:32,15,Thursday,Mobile,True,62.198.64.13,India,Mumbai,False,0,True,True,152,False,False,17.18,0,1,3,False,8,16.59,LOW
USR27812,brandonlevine,Manager,Finance,2026-04-23 13:18:26,16,Tuesday,Windows Laptop,False,43.144.16.89,India,Delhi,False,2,True,True,381,False,True,57.21,3,2,5,False,2,63.61,MEDIUM
USR27813,debra43,Manager,Finance,2026-03-07 11:29:46,10,Friday,MacBook,True,48.239.83.154,India,Delhi,False,0,True,True,203,False,False,10.81,0,1,0,False,18,13.41,LOW
USR27814,warrenpaul,Developer,Operations,2026-01-17 19:57:15,18,Saturday,Linux Workstation,True,154.169.218.23,India,Pune,False,1,False,True,490,False,False,25.03,1,0,5,True,17,20.52,LOW
USR27815,meredith71,SecurityAnalyst,IT,2026-06-14 12:40:58,8,Thursday,Windows Laptop,True,112.40.26.84,India,Delhi,False,0,True,False,118,False,False,13.39,0,0,4,False,12,6.7,LOW
USR27816,jharper,DBA,IT,2026-06-08 13:29:08,11,Monday,Mobile,True,220.130.56.244,India,Hyderabad,False,0,False,True,50,True,False,25.01,1,1,5,False,14,23.51,LOW
USR27817,cindylynn,Developer,Finance,2026-01-19 01:50:52,3,Thursday,MacBook,False,10.105.214.231,Russia,Moscow,True,6,False,True,271,False,True,97.88,6,4,27,False,20,128.94,HIGH
USR27818,rhodeskim,Manager,Finance,2026-03-24 16:19:52,16,Tuesday,Mobile,True,141.6.248.72,India,Hyderabad,False,1,True,True,41,False,False,14.46,0,0,2,False,13,12.23,LOW
USR27819,reneehoward,Developer,HR,2026-01-09 13:42:40,14,Tuesday,Mobile,True,73.208.143.130,India,Delhi,False,1,False,True,90,False,False,29.26,1,0,0,False,12,22.63,LOW
USR27820,jessica11,SecurityAnalyst,HR,2026-01-21 03:01:14,15,Saturday,Windows Laptop,True,159.175.232.116,India,Hyderabad,False,1,False,True,83,False,False,6.59,0,1,0,True,7,16.3,LOW
USR27821,gary14,Developer,Finance,2026-02-14 03:32:20,8,Monday,MacBook,True,163.236.83.176,India,Delhi,False,1,False,True,205,False,False,9.79,0,0,3,False,4,9.89,LOW
USR27822,woodangela,SecurityAnalyst,IT,2026-02-06 05:17:57,14,Tuesday,Mobile,False,54.64.221.213,India,Pune,False,4,True,True,442,False,False,44.8,2,2,6,False,12,64.4,MEDIUM
USR27823,david86,Admin,IT,2026-01-11 17:46:17,8,Tuesday,Windows Laptop,False,142.221.35.117,India,Hyderabad,True,4,False,True,95,True,True,56.22,1,3,5,False,14,75.11,MEDIUM
USR27824,karengibson,DBA,IT,2026-01-20 18:13:55,13,Wednesday,Linux Workstation,True,102.109.91.240,India,Hyderabad,False,1,False,True,281,True,False,7.31,0,0,4,False,5,8.65,LOW
USR27825,jdavis,SecurityAnalyst,Finance,2026-06-19 22:30:42,10,Tuesday,MacBook,True,60.234.210.155,India,Pune,False,0,False,False,116,False,False,26.06,0,0,2,False,5,13.03,LOW
USR27826,sking,Admin,Operations,2026-01-06 16:55:36,11,Saturday,Tablet,False,30.150.168.197,India,Delhi,True,4,False,True,209,True,True,44.78,2,1,7,True,13,56.39,MEDIUM
USR27827,ayerslarry,Developer,Security,2026-01-20 04:12:01,15,Tuesday,Linux Workstation,True,140.71.15.233,India,Hyderabad,False,1,False,True,318,False,False,25.81,1,1,2,False,2,28.91,LOW
USR27828,eespinoza,DBA,Security,2026-01-15 13:53:49,13,Sunday,MacBook,True,86.211.104.169,India,Bengaluru,False,4,False,True,472,True,True,49.81,2,2,3,True,6,66.91,MEDIUM
USR27829,scotttiffany,SecurityAnalyst,Operations,2026-02-10 01:57:44,10,Saturday,Tablet,True,200.111.192.68,India,Mumbai,False,1,False,False,155,False,False,0.04,0,1,5,True,7,13.02,LOW
